년월,경마장,경주일,경주번호,등급,경주거리,출주두수,신마수,삼복승식배당율,실제_top3_마번,m_BOX4_picks,m_BOX6_picks,p_BOX4_picks,p_BOX6_picks,m_BOX4_hit,m_BOX6_hit,p_BOX4_hit,p_BOX6_hit,m_BOX4_bet,m_BOX6_bet,p_BOX4_bet,p_BOX6_bet,m_BOX4_refund,m_BOX6_refund,p_BOX4_refund,p_BOX6_refund,bet_unit
202504,서울,20250412,3,국6등급,1700.0,9,0,3.6,"2,5,9","9,5,3,2","9,5,3,2,8,4","9,5,2,3","9,5,2,3,6,4",1,1,1,1,400,2000,400,2000,360.0,360.0,360.0,360.0,100
202504,서울,20250412,4,국5등급,1800.0,9,0,9.0,"2,3,5","3,2,1,5","3,2,1,5,4,9","3,2,1,5","3,2,1,5,4,9",1,1,1,1,400,2000,400,2000,900.0,900.0,900.0,900.0,100
202504,서울,20250412,5,국5등급,1200.0,11,0,7.5,"2,6,7","1,10,9,2","1,10,9,2,11,7","7,6,10,11","7,6,10,11,1,2",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,750.0,100
202504,서울,20250412,7,국3등급,1800.0,11,0,8.5,"2,4,8","1,5,8,2","1,5,8,2,4,3","1,8,5,2","1,8,5,2,3,4",0,1,0,1,400,2000,400,2000,0.0,850.0,0.0,850.0,100
202504,서울,20250412,8,국4등급,1600.0,9,0,17.4,"1,2,3","3,2,5,8","3,2,5,8,1,4","3,2,5,8","3,2,5,8,6,1",0,1,0,1,400,2000,400,2000,0.0,1739.9999999999998,0.0,1739.9999999999998,100
202504,서울,20250412,9,혼3등급,1600.0,10,0,44.4,"2,4,5","5,10,2,6","5,10,2,6,1,3","5,10,2,6","5,10,2,6,8,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250412,10,2등급,1200.0,11,0,243.2,"1,2,10","6,1,10,4","6,1,10,4,3,7","6,1,10,7","6,1,10,7,3,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250413,3,국5등급,1400.0,9,0,330.8,"1,7,8","8,5,9,1","8,5,9,1,6,3","8,5,9,1","8,5,9,1,7,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,33080.0,100
202504,서울,20250413,5,국4등급,1700.0,10,0,40.5,"2,3,6","5,6,8,10","5,6,8,10,7,9","5,6,8,10","5,6,8,10,7,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250413,7,국OPEN,1600.0,10,0,34.8,"2,6,7","7,6,10,1","7,6,10,1,2,4","7,6,10,1","7,6,10,1,2,4",0,1,0,1,400,2000,400,2000,0.0,3479.9999999999995,0.0,3479.9999999999995,100
202504,서울,20250413,8,혼OPEN,1200.0,15,0,77.5,"4,5,11","7,5,1,4","7,5,1,4,14,9","7,5,1,4","7,5,1,4,10,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250413,9,혼OPEN,1800.0,13,0,49.6,"3,4,9","4,3,8,5","4,3,8,5,2,12","4,3,8,5","4,3,8,5,12,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250413,10,혼4등급,1200.0,11,1,7.8,"2,3,4","4,3,6,11","4,3,6,11,8,9","4,3,11,6","4,3,11,6,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250413,11,혼3등급,1200.0,11,0,71.0,"3,5,6","4,9,3,8","4,9,3,8,6,5","4,9,3,8","4,9,3,8,7,6",0,1,0,0,400,2000,400,2000,0.0,7100.0,0.0,0.0,100
202504,서울,20250419,3,국5등급,1400.0,11,0,40.4,"1,2,10","10,9,4,3","10,9,4,3,8,5","10,9,4,3","10,9,4,3,8,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250419,4,국5등급,1300.0,11,0,18.6,"1,2,6","6,11,7,1","6,11,7,1,3,4","6,11,7,1","6,11,7,1,3,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250419,5,혼4등급,1400.0,11,1,66.7,"1,2,3","6,2,1,7","6,2,1,7,11,10","6,2,1,7","6,2,1,7,11,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250419,6,혼4등급,1700.0,11,0,18.0,"1,3,4","5,3,11,1","5,3,11,1,8,10","5,3,1,11","5,3,1,11,4,10",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1800.0,100
202504,서울,20250419,7,국4등급,1400.0,11,0,73.2,"1,3,7","7,4,3,6","7,4,3,6,9,11","7,4,3,6","7,4,3,6,9,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250419,9,혼3등급,1800.0,11,0,32.2,"3,4,11","11,2,3,5","11,2,3,5,1,8","11,2,3,5","11,2,3,5,7,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250419,10,2등급,2000.0,11,0,193.1,"2,4,8","4,8,3,10","4,8,3,10,7,5","8,4,10,3","8,4,10,3,7,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250420,5,국5등급,1200.0,11,0,6.4,"3,4,8","4,11,8,5","4,11,8,5,1,10","4,3,11,1","4,3,11,1,8,10",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,640.0,100
202504,서울,20250420,6,국5등급,1700.0,11,1,777.4,"7,8,10","5,2,7,8","5,2,7,8,9,3","5,2,7,10","5,2,7,10,3,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250420,8,국4등급,1800.0,11,1,6.9,"3,7,10","6,10,7,11","6,10,7,11,2,8","4,6,10,7","4,6,10,7,8,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,690.0,100
202504,서울,20250420,9,혼4등급,1400.0,11,1,7.9,"1,2,7","7,5,1,2","7,5,1,2,11,9","7,5,1,2","7,5,1,2,11,9",1,1,1,1,400,2000,400,2000,790.0,790.0,790.0,790.0,100
202504,서울,20250420,10,혼3등급,1400.0,11,0,95.9,"1,7,8","1,8,3,2","1,8,3,2,10,11","1,8,3,2","1,8,3,2,5,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250420,11,국3등급,1200.0,11,0,8.2,"3,4,6","3,2,5,4","3,2,5,4,6,10","3,5,2,4","3,5,2,4,6,10",0,1,0,1,400,2000,400,2000,0.0,819.9999999999999,0.0,819.9999999999999,100
202504,서울,20250426,4,국5등급,1400.0,11,1,27.4,"2,8,11","7,11,5,4","7,11,5,4,2,10","7,11,5,4","7,11,5,4,2,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250426,6,국4등급,1200.0,11,1,22.6,"5,7,11","7,8,9,11","7,8,9,11,10,2","7,8,9,11","7,8,9,11,10,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250426,7,혼4등급,1400.0,11,1,19.0,"5,10,11","5,10,11,1","5,10,11,1,2,4","5,10,11,1","5,10,11,1,2,4",1,1,1,1,400,2000,400,2000,1900.0,1900.0,1900.0,1900.0,100
202504,서울,20250426,8,혼4등급,1800.0,11,0,236.8,"8,9,11","9,10,2,1","9,10,2,1,11,3","9,10,2,1","9,10,2,1,5,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250426,9,국3등급,1800.0,11,0,61.6,"2,4,9","3,11,4,1","3,11,4,1,7,5","3,11,4,1","3,11,4,1,8,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250426,10,2등급,1400.0,11,0,19.4,"3,8,9","3,6,8,2","3,6,8,2,9,10","3,6,8,2","3,6,8,2,5,9",0,1,0,1,400,2000,400,2000,0.0,1939.9999999999998,0.0,1939.9999999999998,100
202504,서울,20250427,2,국5등급,1400.0,11,0,238.6,"4,5,6","5,4,8,11","5,4,8,11,2,7","5,4,8,11","5,4,8,11,7,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,3,국6등급,1700.0,10,1,88.7,"1,6,8","10,4,5,9","10,4,5,9,7,6","10,4,5,9","10,4,5,9,6,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,4,국5등급,1800.0,11,0,16.6,"2,5,7","2,8,5,7","2,8,5,7,9,1","2,8,5,7","2,8,5,7,3,9",1,1,1,1,400,2000,400,2000,1660.0000000000002,1660.0000000000002,1660.0000000000002,1660.0000000000002,100
202504,서울,20250427,5,국5등급,1400.0,11,1,13.4,"1,7,11","7,10,11,9","7,10,11,9,4,8","7,10,11,9","7,10,11,9,4,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,6,국5등급,1300.0,11,0,24.6,"3,5,7","7,11,1,8","7,11,1,8,9,5","7,11,1,9","7,11,1,9,8,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,7,혼4등급,1600.0,10,0,16.8,"4,6,8","8,4,10,9","8,4,10,9,6,2","8,4,10,9","8,4,10,9,3,2",0,1,0,0,400,2000,400,2000,0.0,1680.0,0.0,0.0,100
202504,서울,20250427,8,혼OPEN,1400.0,16,0,35.2,"5,13,14","14,5,13,3","14,5,13,3,2,12","14,13,5,3","14,13,5,3,2,12",1,1,1,1,400,2000,400,2000,3520.0000000000005,3520.0000000000005,3520.0000000000005,3520.0000000000005,100
202504,서울,20250427,9,혼3등급,1200.0,11,0,25.0,"2,4,5","3,7,11,1","3,7,11,1,2,4","3,7,11,1","3,7,11,1,4,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,10,국4등급,1700.0,11,0,186.4,"2,7,10","3,9,10,8","3,9,10,8,6,5","3,9,8,10","3,9,8,10,4,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202504,서울,20250427,11,1등급,2000.0,11,1,223.5,"4,6,9","9,4,8,1","9,4,8,1,5,3","9,4,3,8","9,4,3,8,10,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250503,2,국5등급,1200.0,11,0,189.9,"2,6,7","6,11,4,5","6,11,4,5,7,1","6,11,4,5","6,11,4,5,1,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250503,3,국5등급,1300.0,11,1,89.5,"3,7,8","8,2,7,3","8,2,7,3,11,10","8,2,7,11","8,2,7,11,3,10",1,1,0,1,400,2000,400,2000,8950.0,8950.0,0.0,8950.0,100
202505,서울,20250503,4,국5등급,1700.0,9,1,13.6,"1,7,9","7,9,6,5","7,9,6,5,3,4","7,9,6,5","7,9,6,5,1,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,1360.0,100
202505,서울,20250503,5,국5등급,1700.0,9,0,20.2,"2,4,9","9,5,8,2","9,5,8,2,7,4","9,8,5,2","9,8,5,2,4,7",0,1,0,1,400,2000,400,2000,0.0,2020.0,0.0,2020.0,100
202505,서울,20250503,6,국4등급,1700.0,11,0,9.7,"3,4,7","7,4,8,3","7,4,8,3,10,9","7,4,8,10","7,4,8,10,3,9",1,1,0,1,400,2000,400,2000,969.9999999999999,969.9999999999999,0.0,969.9999999999999,100
202505,서울,20250503,7,혼4등급,1600.0,10,0,18.6,"3,5,9","3,2,1,4","3,2,1,4,7,6","3,2,1,4","3,2,1,4,6,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250503,8,국4등급,1200.0,11,1,32.4,"6,7,9","5,7,8,10","5,7,8,10,9,2","5,7,10,9","5,7,10,9,1,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250503,9,혼3등급,1200.0,11,1,51.3,"2,3,10","6,2,10,1","6,2,10,1,3,4","11,6,10,2","11,6,10,2,3,1",0,1,0,1,400,2000,400,2000,0.0,5130.0,0.0,5130.0,100
202505,서울,20250503,10,국3등급,1800.0,11,0,30.5,"1,6,7","2,6,7,3","2,6,7,3,4,5","6,2,7,3","6,2,7,3,5,11",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250504,1,국6등급,1300.0,11,0,39.6,"1,9,10","1,10,11,3","1,10,11,3,5,8","1,10,11,3","1,10,11,3,5,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250504,3,국5등급,1200.0,11,1,294.2,"2,4,11","2,1,5,11","2,1,5,11,6,7","2,11,1,7","2,11,1,7,5,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250504,4,국5등급,1400.0,11,0,61.1,"3,5,10","11,5,2,7","11,5,2,7,10,3","11,5,2,7","11,5,2,7,10,3",0,1,0,1,400,2000,400,2000,0.0,6110.0,0.0,6110.0,100
202505,서울,20250504,5,국4등급,1400.0,11,1,7.4,"3,7,9","9,7,3,4","9,7,3,4,8,5","9,1,7,3","9,1,7,3,4,8",1,1,1,1,400,2000,400,2000,740.0,740.0,740.0,740.0,100
202505,서울,20250504,6,국4등급,1400.0,11,0,19.1,"2,4,5","4,5,1,8","4,5,1,8,9,2","4,5,1,8","4,5,1,8,9,2",0,1,0,1,400,2000,400,2000,0.0,1910.0000000000002,0.0,1910.0000000000002,100
202505,서울,20250504,7,혼3등급,1600.0,10,0,33.7,"1,7,9","2,1,7,9","2,1,7,9,3,8","2,1,7,8","2,1,7,8,3,5",1,1,0,0,400,2000,400,2000,3370.0000000000005,3370.0000000000005,0.0,0.0,100
202505,서울,20250504,9,국3등급,1400.0,11,0,8.5,"1,2,5","9,5,1,2","9,5,1,2,8,4","9,5,1,2","9,5,1,2,8,4",1,1,1,1,400,2000,400,2000,850.0,850.0,850.0,850.0,100
202505,서울,20250504,10,혼4등급,1800.0,10,0,341.5,"3,6,8","2,8,3,1","2,8,3,1,6,9","2,8,3,1","2,8,3,1,9,6",0,1,0,1,400,2000,400,2000,0.0,34150.0,0.0,34150.0,100
202505,서울,20250504,11,2등급,1800.0,11,0,64.2,"3,5,6","11,5,10,1","11,5,10,1,2,6","11,10,5,1","11,10,5,1,6,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,1,국6등급,1300.0,8,0,77.7,"3,7,8","6,7,8,4","6,7,8,4,1,2","6,7,8,2","6,7,8,2,4,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,3,국5등급,1200.0,8,0,44.3,"3,4,5","1,4,5,7","1,4,5,7,2,3","1,4,5,7","1,4,5,7,2,6",0,1,0,0,400,2000,400,2000,0.0,4430.0,0.0,0.0,100
202505,서울,20250510,4,국5등급,1400.0,11,0,113.5,"8,10,11","2,10,11,9","2,10,11,9,4,5","2,10,11,9","2,10,11,9,4,3",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,5,혼4등급,1400.0,11,1,1444.4,"1,4,9","11,6,5,4","11,6,5,4,8,2","11,6,5,8","11,6,5,8,4,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,6,국4등급,1600.0,8,0,18.0,"2,3,6","2,8,3,5","2,8,3,5,7,1","2,8,3,5","2,8,3,5,7,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,7,혼4등급,1700.0,10,1,7.0,"1,7,8","7,8,1,2","7,8,1,2,3,4","7,8,1,4","7,8,1,4,3,2",1,1,1,1,400,2000,400,2000,700.0,700.0,700.0,700.0,100
202505,서울,20250510,8,혼3등급,1800.0,11,0,85.5,"1,10,11","11,5,8,9","11,5,8,9,1,6","11,5,8,9","11,5,8,9,7,1",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,9,국3등급,1200.0,11,0,354.3,"8,9,10","1,4,10,3","1,4,10,3,2,8","1,8,4,3","1,8,4,3,10,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250510,10,1등급,1200.0,8,0,30.3,"1,3,7","1,3,5,7","1,3,5,7,2,6","1,3,5,7","1,3,5,7,6,4",1,1,1,1,400,2000,400,2000,3030.0,3030.0,3030.0,3030.0,100
202505,서울,20250511,2,국6등급,1400.0,8,0,6.8,"2,6,7","2,7,6,1","2,7,6,1,4,5","2,7,6,1","2,7,6,1,4,5",1,1,1,1,400,2000,400,2000,680.0,680.0,680.0,680.0,100
202505,서울,20250511,4,국5등급,1300.0,11,0,34.1,"1,3,8","1,9,8,2","1,9,8,2,3,4","1,9,8,2","1,9,8,2,3,11",0,1,0,1,400,2000,400,2000,0.0,3410.0,0.0,3410.0,100
202505,서울,20250511,5,국5등급,1700.0,9,0,5.3,"2,8,9","9,3,1,2","9,3,1,2,4,7","9,3,2,1","9,3,2,1,6,8",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,530.0,100
202505,서울,20250511,6,국4등급,1800.0,9,0,10.4,"5,6,8","8,6,4,2","8,6,4,2,5,7","8,4,6,2","8,4,6,2,7,5",0,1,0,1,400,2000,400,2000,0.0,1040.0,0.0,1040.0,100
202505,서울,20250511,7,국OPEN,1800.0,16,1,90.0,"3,7,13","3,1,4,16","3,1,4,16,10,11","3,1,4,16","3,1,4,16,13,6",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250511,8,국4등급,1200.0,11,0,557.6,"7,8,9","7,11,6,2","7,11,6,2,1,10","7,1,11,2","7,1,11,2,6,10",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250511,10,혼3등급,1400.0,11,0,62.9,"7,8,9","6,7,3,9","6,7,3,9,5,2","6,7,3,9","6,7,3,9,5,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250511,11,2등급,1600.0,10,0,7.1,"2,3,8","8,3,5,2","8,3,5,2,6,10","8,3,5,2","8,3,5,2,10,9",1,1,1,1,400,2000,400,2000,710.0,710.0,710.0,710.0,100
202505,서울,20250517,3,국5등급,1300.0,10,1,32.9,"1,4,9","9,6,1,2","9,6,1,2,3,4","9,6,1,2","9,6,1,2,3,4",0,1,0,1,400,2000,400,2000,0.0,3290.0,0.0,3290.0,100
202505,서울,20250517,4,국5등급,1300.0,9,0,10.5,"1,4,9","4,9,6,1","4,9,6,1,5,2","4,9,6,1","4,9,6,1,2,5",1,1,1,1,400,2000,400,2000,1050.0,1050.0,1050.0,1050.0,100
202505,서울,20250517,5,국5등급,1800.0,8,0,110.7,"3,4,6","6,8,3,1","6,8,3,1,2,7","6,8,3,1","6,8,3,1,7,2",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250517,6,국4등급,1200.0,10,0,40.5,"1,7,8","8,6,4,1","8,6,4,1,7,5","8,6,4,1","8,6,4,1,7,5",0,1,0,1,400,2000,400,2000,0.0,4050.0,0.0,4050.0,100
202505,서울,20250517,7,2등급,1200.0,11,0,486.1,"1,9,11","1,5,6,2","1,5,6,2,11,7","1,5,6,11","1,5,6,11,7,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250517,8,국4등급,1400.0,10,0,5.5,"3,7,10","10,3,6,7","10,3,6,7,2,9","10,3,6,7","10,3,6,7,2,8",1,1,1,1,400,2000,400,2000,550.0,550.0,550.0,550.0,100
202505,서울,20250517,9,국3등급,1600.0,10,0,19.2,"2,3,8","5,2,10,3","5,2,10,3,4,8","5,2,10,8","5,2,10,8,3,4",0,1,0,1,400,2000,400,2000,0.0,1920.0,0.0,1920.0,100
202505,서울,20250517,10,혼3등급,1800.0,10,0,14.7,"7,8,9","8,4,9,3","8,4,9,3,7,6","8,4,9,3","8,4,9,3,1,7",0,1,0,1,400,2000,400,2000,0.0,1470.0,0.0,1470.0,100
202505,서울,20250518,1,국6등급,1300.0,8,1,28.1,"2,3,7","7,2,3,6","7,2,3,6,5,4","7,2,3,6","7,2,3,6,4,5",1,1,1,1,400,2000,400,2000,2810.0,2810.0,2810.0,2810.0,100
202505,서울,20250518,3,국6등급,1700.0,11,1,264.6,"1,8,11","11,9,2,4","11,9,2,4,8,5","11,10,2,9","11,10,2,9,8,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250518,6,혼4등급,1800.0,11,1,46.4,"2,6,10","1,2,10,7","1,2,10,7,9,4","1,2,10,7","1,2,10,7,4,6",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,4640.0,100
202505,서울,20250518,7,국OPEN,2000.0,11,0,29.2,"3,10,11","11,7,9,6","11,7,9,6,10,4","11,7,9,6","11,7,9,6,5,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250518,8,혼OPEN,1200.0,14,0,20.4,"1,3,4","13,3,4,1","13,3,4,1,2,9","13,4,3,2","13,4,3,2,9,14",1,1,0,0,400,2000,400,2000,2039.9999999999998,2039.9999999999998,0.0,0.0,100
202505,서울,20250518,9,국4등급,1400.0,10,0,687.4,"1,5,10","2,4,6,5","2,4,6,5,1,9","2,4,6,5","2,4,6,5,1,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250518,10,혼4등급,1200.0,10,0,8.1,"1,3,8","1,2,8,9","1,2,8,9,6,5","1,2,8,6","1,2,8,6,9,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250518,11,혼3등급,1200.0,11,0,299.6,"2,7,9","2,7,4,5","2,7,4,5,10,9","2,7,4,9","2,7,4,9,5,10",0,1,1,1,400,2000,400,2000,0.0,29960.000000000004,29960.000000000004,29960.000000000004,100
202505,서울,20250524,3,국6등급,1300.0,10,0,23.2,"1,3,4","4,7,9,1","4,7,9,1,3,6","4,7,9,3","4,7,9,3,6,1",0,1,0,1,400,2000,400,2000,0.0,2320.0,0.0,2320.0,100
202505,서울,20250524,4,국5등급,1300.0,10,0,11.4,"1,5,6","6,10,1,5","6,10,1,5,8,3","6,5,10,1","6,5,10,1,8,7",1,1,1,1,400,2000,400,2000,1140.0,1140.0,1140.0,1140.0,100
202505,서울,20250524,5,국5등급,1200.0,9,0,71.7,"3,5,8","8,7,6,3","8,7,6,3,4,5","8,6,7,3","8,6,7,3,4,5",0,1,0,1,400,2000,400,2000,0.0,7170.0,0.0,7170.0,100
202505,서울,20250524,7,혼4등급,1400.0,9,1,154.4,"3,6,8","5,9,6,2","5,9,6,2,8,4","5,9,6,2","5,9,6,2,8,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250524,8,국4등급,1600.0,8,0,68.0,"2,3,6","3,5,2,8","3,5,2,8,4,7","3,5,2,8","3,5,2,8,4,7",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250524,9,혼4등급,1700.0,9,0,6.9,"2,5,6","6,2,3,9","6,2,3,9,5,1","6,2,3,9","6,2,3,9,1,5",0,1,0,1,400,2000,400,2000,0.0,690.0,0.0,690.0,100
202505,서울,20250524,10,2등급,2000.0,11,0,22.1,"3,4,7","4,3,7,1","4,3,7,1,8,10","4,3,7,1","4,3,7,1,6,10",1,1,1,1,400,2000,400,2000,2210.0,2210.0,2210.0,2210.0,100
202505,서울,20250525,3,국5등급,1400.0,11,1,9.6,"3,5,8","8,5,9,3","8,5,9,3,7,11","8,5,9,3","8,5,9,3,7,11",1,1,1,1,400,2000,400,2000,960.0,960.0,960.0,960.0,100
202505,서울,20250525,4,국5등급,1700.0,10,1,25.0,"1,2,10","10,8,1,2","10,8,1,2,3,7","4,10,8,1","4,10,8,1,2,7",1,1,0,1,400,2000,400,2000,2500.0,2500.0,0.0,2500.0,100
202505,서울,20250525,5,국5등급,1300.0,9,0,33.2,"3,7,9","9,6,3,7","9,6,3,7,1,5","9,6,3,7","9,6,3,7,1,5",1,1,1,1,400,2000,400,2000,3320.0000000000005,3320.0000000000005,3320.0000000000005,3320.0000000000005,100
202505,서울,20250525,6,국4등급,1200.0,11,1,307.1,"2,5,7","11,10,7,4","11,10,7,4,8,2","11,10,7,8","11,10,7,8,2,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250525,8,1등급,1600.0,10,0,205.0,"1,5,9","8,1,7,3","8,1,7,3,9,4","8,1,7,3","8,1,7,3,4,9",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250525,9,국3등급,1800.0,10,0,49.7,"6,7,8","8,7,6,2","8,7,6,2,10,9","8,7,6,2","8,7,6,2,3,4",1,1,1,1,400,2000,400,2000,4970.0,4970.0,4970.0,4970.0,100
202505,서울,20250525,10,혼3등급,1400.0,9,0,16.0,"1,2,4","2,1,8,4","2,1,8,4,6,3","2,1,8,4","2,1,8,4,6,3",1,1,1,1,400,2000,400,2000,1600.0,1600.0,1600.0,1600.0,100
202505,서울,20250525,11,혼3등급,1400.0,9,0,23.3,"1,2,3","9,6,7,1","9,6,7,1,2,5","9,7,6,1","9,7,6,1,2,3",0,0,0,1,400,2000,400,2000,0.0,0.0,0.0,2330.0,100
202505,서울,20250531,4,국5등급,1400.0,8,0,8.2,"2,7,8","8,3,2,1","8,3,2,1,7,6","8,3,2,1","8,3,2,1,7,6",0,1,0,1,400,2000,400,2000,0.0,819.9999999999999,0.0,819.9999999999999,100
202505,서울,20250531,5,국5등급,1800.0,9,0,5.3,"5,6,9","5,9,7,6","5,9,7,6,4,8","5,9,7,6","5,9,7,6,8,4",1,1,1,1,400,2000,400,2000,530.0,530.0,530.0,530.0,100
202505,서울,20250531,6,국4등급,1600.0,8,0,20.0,"2,5,6","2,5,4,6","2,5,4,6,1,8","2,5,4,6","2,5,4,6,1,8",1,1,1,1,400,2000,400,2000,2000.0,2000.0,2000.0,2000.0,100
202505,서울,20250531,8,혼3등급,1800.0,9,0,25.4,"2,6,8","6,2,3,1","6,2,3,1,7,5","6,2,3,1","6,2,3,1,9,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202505,서울,20250531,9,국3등급,1400.0,11,0,14.5,"1,4,11","4,9,1,11","4,9,1,11,3,8","4,9,1,11","4,9,1,11,3,8",1,1,1,1,400,2000,400,2000,1450.0,1450.0,1450.0,1450.0,100
202505,서울,20250531,10,2등급,1400.0,11,0,12.7,"2,5,7","5,2,9,10","5,2,9,10,7,1","5,2,9,10","5,2,9,10,7,3",0,1,0,1,400,2000,400,2000,0.0,1270.0,0.0,1270.0,100
202506,서울,20250601,1,국6등급,1300.0,10,1,4.6,"4,6,8","4,8,7,9","4,8,7,9,10,5","4,8,7,9","4,8,7,9,10,5",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,서울,20250601,3,국5등급,1200.0,8,0,6.9,"1,2,4","3,7,4,2","3,7,4,2,1,8","3,2,4,7","3,2,4,7,8,1",0,1,0,1,400,2000,400,2000,0.0,690.0,0.0,690.0,100
202506,서울,20250601,4,국5등급,1300.0,10,1,40.1,"1,6,7","7,5,6,10","7,5,6,10,9,4","7,5,6,10","7,5,6,10,9,4",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
202506,서울,20250601,5,국5등급,1400.0,11,0,151.6,"5,9,10","5,6,9,7","5,6,9,7,11,8","5,6,9,7","5,6,9,7,11,8",0,0,0,0,400,2000,400,2000,0.0,0.0,0.0,0.0,100
