경마장,경주일,년월,경주번호,등급,경주거리,출주두수,신마수,정산여부,actual_top3,m_rank_top4,r_pop_top4,m_rank_top6,r_pop_top6,overlap_1to4,m_BOX4_hit,m_BOX4_refund,m_BOX4_bet,r_BOX4_hit,r_BOX4_refund,r_BOX4_bet,m_BOX6_hit,m_BOX6_refund,m_BOX6_bet,r_BOX6_hit,r_BOX6_refund,r_BOX6_bet
서울,20240121,202401,11,1등급,1200.0,11,1,SETTLED,"1,7,8","4,8,1,9","1,2,11,5","4,8,1,9,5,7","1,2,11,5,8,3",1,0,0.0,400,0,0.0,400,1,31430.0,2000,0,0.0,2000
서울,20240127,202401,3,국6등급,1300.0,11,1,SETTLED,"2,6,7","2,1,6,11","2,1,4,5","2,1,6,11,8,4","2,1,4,5,8,6",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240127,202401,4,국5등급,1400.0,11,1,SETTLED,"5,6,10","10,7,5,8","5,6,10,9","10,7,5,8,11,9","5,6,10,9,8,7",2,0,0.0,400,1,1250.0,400,0,0.0,2000,1,1250.0,2000
서울,20240127,202401,5,국5등급,1300.0,11,0,SETTLED,"5,8,11","10,5,6,4","10,11,7,6","10,5,6,4,8,11","10,11,7,6,5,1",2,0,0.0,400,0,0.0,400,1,22560.0,2000,0,0.0,2000
서울,20240127,202401,6,국5등급,1200.0,11,0,SETTLED,"1,3,10","5,4,10,8","5,6,2,4","5,4,10,8,1,7","5,6,2,4,1,7",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240127,202401,7,국4등급,1700.0,11,0,SETTLED,"2,5,9","6,2,3,7","2,6,5,11","6,2,3,7,4,10","2,6,5,11,1,7",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240127,202401,8,국3등급,1600.0,10,0,SETTLED,"3,5,10","7,10,5,1","10,7,5,3","7,10,5,1,4,3","10,7,5,3,2,4",3,0,0.0,400,1,27480.0,400,1,27480.0,2000,1,27480.0,2000
서울,20240127,202401,9,혼4등급,1400.0,11,0,SETTLED,"6,8,9","6,9,1,8","1,9,6,11","6,9,1,8,2,11","1,9,6,11,3,2",3,1,6950.0,400,0,0.0,400,1,6950.0,2000,0,0.0,2000
서울,20240127,202401,10,혼3등급,1200.0,11,0,SETTLED,"3,7,10","7,3,11,8","7,10,9,8","7,3,11,8,6,9","7,10,9,8,4,5",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240127,202401,11,2등급,2000.0,11,1,SETTLED,"4,7,11","4,10,7,9","7,4,5,6","4,10,7,9,5,6","7,4,5,6,1,10",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,2,국6등급,1300.0,11,1,SETTLED,"2,5,7","7,2,11,4","2,7,11,3","7,2,11,4,10,1","2,7,11,3,1,4",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,3,국6등급,1400.0,11,1,SETTLED,"1,5,10","1,7,8,9","1,7,10,8","1,7,8,9,11,10","1,7,10,8,9,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,4,국5등급,1400.0,11,0,SETTLED,"2,5,6","2,8,10,6","8,2,5,11","2,8,10,6,3,7","8,2,5,11,10,1",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,5,국5등급,1300.0,11,0,SETTLED,"1,2,3","3,5,8,7","3,8,5,4","3,5,8,7,4,11","3,8,5,4,1,7",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,6,국5등급,1700.0,11,0,SETTLED,"1,2,9","1,8,3,11","1,7,8,9","1,8,3,11,5,10","1,7,8,9,11,10",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,8,국4등급,1200.0,11,0,SETTLED,"3,4,7","10,9,2,5","10,7,6,4","10,9,2,5,7,1","10,7,6,4,1,8",1,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,9,혼4등급,1800.0,11,1,SETTLED,"7,8,9","8,2,9,6","8,3,1,10","8,2,9,6,1,4","8,3,1,10,5,2",1,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,10,혼3등급,1800.0,11,0,SETTLED,"2,4,9","8,10,5,3","2,8,5,1","8,10,5,3,2,9","2,8,5,1,6,9",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240128,202401,11,1등급,1600.0,10,0,SETTLED,"4,6,9","6,4,9,10","6,4,1,9","6,4,9,10,5,8","6,4,1,9,2,10",3,1,8490.0,400,1,8490.0,400,1,8490.0,2000,1,8490.0,2000
서울,20240203,202402,2,국6등급,1300.0,12,0,SETTLED,"4,6,7","6,10,3,12","6,3,7,10","6,10,3,12,4,11","6,3,7,10,5,12",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240203,202402,4,국6등급,1700.0,12,0,SETTLED,"2,7,8","9,12,4,7","7,12,9,4","9,12,4,7,2,8","7,12,9,4,2,5",4,0,0.0,400,0,0.0,400,1,15610.0,2000,0,0.0,2000
서울,20240203,202402,5,국5등급,1400.0,12,0,SETTLED,"4,8,11","4,11,7,2","4,11,6,2","4,11,7,2,8,1","4,11,6,2,8,7",3,0,0.0,400,0,0.0,400,1,3840.0,2000,1,3840.0,2000
서울,20240203,202402,6,국5등급,1300.0,12,0,SETTLED,"7,9,11","7,8,12,3","7,1,8,12","7,8,12,3,9,4","7,1,8,12,5,3",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240203,202402,7,국4등급,1600.0,10,0,SETTLED,"4,6,8","3,8,7,2","3,8,7,2","3,8,7,2,6,4","3,8,7,2,9,6",4,0,0.0,400,0,0.0,400,1,2930.0,2000,0,0.0,2000
서울,20240203,202402,8,국5등급,1200.0,12,0,SETTLED,"6,9,10","5,3,10,7","3,5,9,4","5,3,10,7,12,2","3,5,9,4,7,11",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240203,202402,9,국3등급,1200.0,12,0,SETTLED,"1,3,11","8,11,5,9","11,8,4,12","8,11,5,9,4,12","11,8,4,12,9,10",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240203,202402,10,혼4등급,1800.0,12,0,SETTLED,"3,4,7","4,7,3,8","4,3,7,10","4,7,3,8,9,10","4,3,7,10,8,11",3,1,1290.0,400,1,1290.0,400,1,1290.0,2000,1,1290.0,2000
서울,20240203,202402,11,2등급,1400.0,12,0,SETTLED,"3,7,8","3,8,1,11","3,7,8,1","3,8,1,11,10,2","3,7,8,1,2,10",3,0,0.0,400,1,12350.0,400,0,0.0,2000,1,12350.0,2000
서울,20240204,202402,2,국6등급,1300.0,12,0,SETTLED,"1,7,10","7,8,10,11","7,8,10,11","7,8,10,11,6,5","7,8,10,11,12,5",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240204,202402,3,국6등급,1400.0,12,0,SETTLED,"3,4,9","4,9,2,6","2,4,9,6","4,9,2,6,8,3","2,4,9,6,8,3",4,0,0.0,400,0,0.0,400,1,5240.0,2000,1,5240.0,2000
서울,20240204,202402,4,국5등급,1400.0,12,0,SETTLED,"4,8,12","12,4,10,8","12,4,8,10","12,4,10,8,3,9","12,4,8,10,5,3",4,1,919.9999999999999,400,1,919.9999999999999,400,1,919.9999999999999,2000,1,919.9999999999999,2000
서울,20240204,202402,5,국5등급,1700.0,12,0,SETTLED,"2,3,7","5,4,11,3","2,5,4,3","5,4,11,3,6,8","2,5,4,3,6,11",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240204,202402,6,국5등급,1200.0,10,0,SETTLED,"2,6,10","3,8,6,10","3,5,2,8","3,8,6,10,9,2","3,5,2,8,6,10",2,0,0.0,400,0,0.0,400,1,4420.0,2000,1,4420.0,2000
서울,20240204,202402,7,혼3등급,1600.0,10,1,SETTLED,"7,8,10","5,6,7,9","5,6,10,7","5,6,7,9,3,10","5,6,10,7,3,9",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240204,202402,8,국4등급,1300.0,12,1,SETTLED,"7,9,12","10,7,1,11","10,11,7,1","10,7,1,11,5,12","10,11,7,1,8,6",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240204,202402,10,국3등급,1800.0,12,0,SETTLED,"1,2,3","1,4,12,9","4,2,1,9","1,4,12,9,3,7","4,2,1,9,12,5",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240204,202402,11,1등급,2300.0,12,0,SETTLED,"1,7,12","8,11,6,5","8,6,5,2","8,11,6,5,9,1","8,6,5,2,12,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240217,202402,3,국6등급,1300.0,12,0,SETTLED,"1,3,4","1,3,2,6","1,3,2,6","1,3,2,6,7,12","1,3,2,6,12,5",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240217,202402,4,국5등급,1400.0,11,0,SETTLED,"6,9,10","9,5,10,7","9,5,10,7","9,5,10,7,11,4","9,5,10,7,4,2",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240217,202402,6,국5등급,1200.0,10,0,SETTLED,"5,6,7","6,7,5,9","7,6,9,5","6,7,5,9,10,2","7,6,9,5,8,3",4,1,550.0,400,1,550.0,400,1,550.0,2000,1,550.0,2000
서울,20240217,202402,7,국4등급,1600.0,10,0,SETTLED,"4,5,6","6,4,8,7","6,4,7,10","6,4,8,7,10,1","6,4,7,10,5,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,1,830.0000000000001,2000
서울,20240217,202402,8,혼4등급,1400.0,12,0,SETTLED,"2,6,11","11,10,2,3","11,6,10,2","11,10,2,3,5,6","11,6,10,2,3,5",3,0,0.0,400,1,1390.0,400,1,1390.0,2000,1,1390.0,2000
서울,20240217,202402,9,국3등급,1400.0,12,0,SETTLED,"2,6,9","2,7,4,10","2,7,4,10","2,7,4,10,9,1","2,7,4,10,6,12",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240217,202402,10,혼3등급,1800.0,12,0,SETTLED,"2,5,12","5,12,4,1","5,10,12,6","5,12,4,1,3,9","5,10,12,6,3,1",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240217,202402,11,1등급,1800.0,12,1,SETTLED,"2,8,10","10,8,2,1","10,2,11,8","10,8,2,1,5,4","10,2,11,8,4,1",3,1,470.0,400,1,470.0,400,1,470.0,2000,1,470.0,2000
서울,20240218,202402,2,국6등급,1400.0,12,0,SETTLED,"5,6,7","7,5,1,9","4,12,7,5","7,5,1,9,6,2","4,12,7,5,6,3",2,0,0.0,400,0,0.0,400,1,2090.0,2000,1,2090.0,2000
서울,20240218,202402,4,국5등급,1300.0,12,0,SETTLED,"3,6,11","3,12,5,9","3,12,2,4","3,12,5,9,7,11","3,12,2,4,9,1",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240218,202402,5,국5등급,1200.0,10,0,SETTLED,"2,5,10","2,9,6,5","2,3,5,9","2,9,6,5,4,7","2,3,5,9,6,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240218,202402,6,국5등급,1700.0,12,0,SETTLED,"2,3,12","12,3,5,11","12,9,3,11","12,3,5,11,2,9","12,9,3,11,5,4",3,0,0.0,400,0,0.0,400,1,2790.0,2000,0,0.0,2000
서울,20240218,202402,7,국OPEN,1200.0,16,0,SETTLED,"9,12,14","6,9,7,10","6,12,9,1","6,9,7,10,14,15","6,12,9,1,7,2",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240218,202402,8,국4등급,1200.0,12,0,SETTLED,"4,5,10","7,2,8,3","5,7,11,3","7,2,8,3,9,10","5,7,11,3,4,9",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240218,202402,9,혼4등급,1200.0,12,0,SETTLED,"4,6,12","12,1,4,9","12,8,6,3","12,1,4,9,8,11","12,8,6,3,4,9",1,0,0.0,400,0,0.0,400,0,0.0,2000,1,2500.0,2000
서울,20240218,202402,10,국4등급,1800.0,12,1,SETTLED,"4,5,9","9,6,12,1","5,11,9,6","9,6,12,1,7,3","5,11,9,6,4,12",2,0,0.0,400,0,0.0,400,0,0.0,2000,1,17550.0,2000
서울,20240218,202402,11,2등급,1800.0,12,0,SETTLED,"1,6,7","6,7,5,10","6,7,12,5","6,7,5,10,8,2","6,7,12,5,10,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,3,국6등급,1300.0,12,1,SETTLED,"4,6,12","4,8,5,12","5,8,4,6","4,8,5,12,3,9","5,8,4,6,9,3",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,4,국6등급,1300.0,12,0,SETTLED,"2,5,7","5,12,3,8","5,12,8,3","5,12,3,8,10,9","5,12,8,3,4,10",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,5,국5등급,1400.0,12,0,SETTLED,"5,11,12","4,11,8,5","4,11,10,5","4,11,8,5,10,9","4,11,10,5,9,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,6,국5등급,1300.0,12,0,SETTLED,"7,8,10","4,3,10,7","8,10,4,3","4,3,10,7,1,6","8,10,4,3,9,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,7,국5등급,1200.0,12,0,SETTLED,"1,10,12","8,5,2,7","9,8,12,1","8,5,2,7,6,12","9,8,12,1,11,5",1,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,8,혼4등급,1400.0,12,0,SETTLED,"5,8,10","4,10,6,8","6,4,10,8","4,10,6,8,2,1","6,4,10,8,5,9",4,0,0.0,400,0,0.0,400,0,0.0,2000,1,4810.0,2000
서울,20240224,202402,9,혼3등급,1400.0,12,0,SETTLED,"8,9,11","9,7,1,5","9,11,8,7","9,7,1,5,8,12","9,11,8,7,1,10",2,0,0.0,400,1,1910.0000000000002,400,0,0.0,2000,1,1910.0000000000002,2000
서울,20240224,202402,10,국4등급,1800.0,12,0,SETTLED,"3,8,10","6,2,10,9","3,10,6,2","6,2,10,9,8,11","3,10,6,2,11,5",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240224,202402,11,2등급,2000.0,12,0,SETTLED,"5,6,9","3,10,6,7","3,6,5,7","3,10,6,7,5,4","3,6,5,7,4,8",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,3,국6등급,1400.0,11,0,SETTLED,"1,4,9","9,4,2,11","9,5,4,2","9,4,2,11,5,10","9,5,4,2,10,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,5,국5등급,1200.0,12,1,SETTLED,"6,7,12","10,11,6,5","10,7,2,11","10,11,6,5,8,7","10,7,2,11,8,6",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,6,혼4등급,1600.0,10,0,SETTLED,"3,7,9","3,8,9,4","3,8,9,7","3,8,9,4,5,1","3,8,9,7,1,4",3,0,0.0,400,1,1019.9999999999999,400,0,0.0,2000,1,1019.9999999999999,2000
서울,20240225,202402,7,국OPEN,1400.0,9,0,SETTLED,"2,5,7","7,8,1,3","7,5,8,1","7,8,1,3,5,6","7,5,8,1,3,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,8,국5등급,1400.0,12,1,SETTLED,"2,4,11","4,12,1,2","9,4,10,12","4,12,1,2,3,9","9,4,10,12,8,2",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,9,국5등급,1700.0,12,0,SETTLED,"1,7,9","4,11,9,2","4,6,9,11","4,11,9,2,8,3","4,6,9,11,1,2",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240225,202402,10,혼3등급,1800.0,11,0,SETTLED,"6,9,10","6,9,1,10","6,5,9,1","6,9,1,10,3,5","6,5,9,1,3,2",3,1,7030.0,400,0,0.0,400,1,7030.0,2000,0,0.0,2000
서울,20240225,202402,11,1등급,1400.0,12,0,SETTLED,"9,10,11","9,10,8,4","9,10,6,8","9,10,8,4,6,3","9,10,6,8,7,12",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240302,202403,2,국6등급,1300.0,10,0,SETTLED,"3,9,10","3,10,9,5","3,10,5,9","3,10,9,5,7,4","3,10,5,9,7,2",4,1,810.0,400,1,810.0,400,1,810.0,2000,1,810.0,2000
서울,20240302,202403,3,국6등급,1400.0,10,1,SETTLED,"5,7,10","10,6,4,9","10,6,4,7","10,6,4,9,5,7","10,6,4,7,5,3",3,0,0.0,400,0,0.0,400,1,2780.0,2000,1,2780.0,2000
서울,20240302,202403,4,국5등급,1200.0,11,0,SETTLED,"3,9,10","5,3,6,10","5,3,10,9","5,3,6,10,9,2","5,3,10,9,6,1",3,0,0.0,400,1,1240.0,400,1,1240.0,2000,1,1240.0,2000
서울,20240302,202403,5,국4등급,1600.0,10,0,SETTLED,"1,4,9","5,9,7,6","9,5,7,6","5,9,7,6,8,3","9,5,7,6,8,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240302,202403,6,국5등급,1300.0,11,0,SETTLED,"7,8,9","2,8,7,10","9,2,8,7","2,8,7,10,9,3","9,2,8,7,10,6",3,0,0.0,400,1,2570.0,400,1,2570.0,2000,1,2570.0,2000
서울,20240302,202403,7,국4등급,1600.0,10,0,SETTLED,"1,3,10","2,10,3,6","2,10,3,1","2,10,3,6,8,1","2,10,3,1,6,8",3,0,0.0,400,1,4029.9999999999995,400,1,4029.9999999999995,2000,1,4029.9999999999995,2000
서울,20240302,202403,8,국5등급,1400.0,11,0,SETTLED,"3,5,7","10,9,4,8","10,9,4,3","10,9,4,8,7,3","10,9,4,3,8,2",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240302,202403,10,국3등급,1400.0,11,0,SETTLED,"6,9,11","6,9,7,1","7,6,2,9","6,9,7,1,2,3","7,6,2,9,1,10",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240302,202403,11,혼3등급,1200.0,11,0,SETTLED,"1,8,9","11,10,1,8","1,8,10,11","11,10,1,8,4,5","1,8,10,11,7,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240303,202403,1,국6등급,1200.0,10,1,SETTLED,"2,5,7","10,1,2,3","10,1,2,5","10,1,2,3,8,5","10,1,2,5,3,7",3,0,0.0,400,0,0.0,400,0,0.0,2000,1,400.0,2000
서울,20240303,202403,2,국6등급,1300.0,11,1,SETTLED,"5,7,8","7,2,8,10","7,8,2,10","7,2,8,10,9,1","7,8,2,10,9,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240303,202403,3,국5등급,1400.0,11,0,SETTLED,"5,8,11","5,11,10,3","5,9,11,3","5,11,10,3,9,1","5,9,11,3,8,1",3,0,0.0,400,0,0.0,400,0,0.0,2000,1,3390.0,2000
서울,20240303,202403,4,국5등급,1300.0,11,0,SETTLED,"2,3,7","3,7,10,11","3,7,10,11","3,7,10,11,4,2","3,7,10,11,4,2",4,0,0.0,400,0,0.0,400,1,2320.0,2000,1,2320.0,2000
서울,20240303,202403,5,국5등급,1700.0,10,0,SETTLED,"5,9,10","10,9,5,2","10,5,2,9","10,9,5,2,4,8","10,5,2,9,8,4",4,1,420.0,400,1,420.0,400,1,420.0,2000,1,420.0,2000
서울,20240303,202403,6,국4등급,1700.0,11,0,SETTLED,"1,7,9","5,10,6,7","5,10,11,7","5,10,6,7,11,1","5,10,11,7,1,6",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240303,202403,7,국4등급,1300.0,11,0,SETTLED,"1,7,11","7,1,8,6","7,1,6,8","7,1,8,6,11,9","7,1,6,8,11,9",4,0,0.0,400,0,0.0,400,1,2020.0,2000,1,2020.0,2000
서울,20240303,202403,9,국4등급,1300.0,11,0,SETTLED,"3,4,5","7,5,4,1","7,5,4,9","7,5,4,1,3,9","7,5,4,9,1,3",3,0,0.0,400,0,0.0,400,1,1739.9999999999998,2000,1,1739.9999999999998,2000
서울,20240303,202403,10,혼3등급,1800.0,11,0,SETTLED,"4,7,9","4,9,3,2","4,7,9,2","4,9,3,2,10,11","4,7,9,2,3,11",3,0,0.0,400,1,15210.0,400,0,0.0,2000,1,15210.0,2000
서울,20240303,202403,11,2등급,1200.0,11,1,SETTLED,"1,7,8","1,3,8,5","1,3,9,10","1,3,8,5,9,2","1,3,9,10,4,8",2,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240309,202403,2,국6등급,1300.0,11,0,SETTLED,"3,5,6","5,6,7,8","7,5,6,8","5,6,7,8,3,11","7,5,6,8,3,10",4,0,0.0,400,0,0.0,400,1,1689.9999999999998,2000,1,1689.9999999999998,2000
서울,20240309,202403,3,국5등급,1400.0,9,0,SETTLED,"2,3,9","3,9,7,6","3,9,7,6","3,9,7,6,8,2","3,9,7,6,2,8",4,0,0.0,400,0,0.0,400,1,5280.0,2000,1,5280.0,2000
서울,20240309,202403,4,국5등급,1200.0,10,0,SETTLED,"3,7,9","8,6,7,4","7,6,8,5","8,6,7,4,9,2","7,6,8,5,4,2",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240309,202403,5,국5등급,1700.0,8,0,SETTLED,"2,5,7","2,7,6,3","2,6,7,4","2,7,6,3,4,8","2,6,7,4,8,3",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240309,202403,6,국4등급,1700.0,11,0,SETTLED,"1,3,10","2,11,7,8","2,7,8,11","2,11,7,8,9,6","2,7,8,11,1,9",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240309,202403,7,국4등급,1300.0,11,0,SETTLED,"2,7,11","10,3,1,4","7,10,3,2","10,3,1,4,7,5","7,10,3,2,1,11",2,0,0.0,400,0,0.0,400,0,0.0,2000,1,11330.0,2000
서울,20240309,202403,8,혼4등급,1400.0,11,0,SETTLED,"4,5,11","9,5,7,11","5,4,9,2","9,5,7,11,2,6","5,4,9,2,11,6",2,0,0.0,400,0,0.0,400,0,0.0,2000,1,28870.0,2000
서울,20240309,202403,9,국4등급,1300.0,11,0,SETTLED,"5,7,8","8,3,11,7","5,8,3,11","8,3,11,7,6,5","5,8,3,11,7,1",3,0,0.0,400,0,0.0,400,1,540.0,2000,1,540.0,2000
서울,20240309,202403,10,국3등급,1200.0,11,0,SETTLED,"1,7,8","1,6,8,11","1,10,11,6","1,6,8,11,10,7","1,10,11,6,8,5",3,0,0.0,400,0,0.0,400,1,5170.0,2000,0,0.0,2000
서울,20240309,202403,11,2등급,1800.0,8,0,SETTLED,"3,5,7","3,2,5,1","3,5,2,7","3,2,5,1,8,7","3,5,2,7,1,4",3,0,0.0,400,1,890.0,400,1,890.0,2000,1,890.0,2000
서울,20240310,202403,2,국5등급,1300.0,11,1,SETTLED,"2,3,10","10,3,4,9","3,10,9,4","10,3,4,9,6,11","3,10,9,4,1,8",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,3,국5등급,1400.0,10,0,SETTLED,"1,5,10","5,7,8,6","5,7,10,8","5,7,8,6,10,3","5,7,10,8,6,4",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,4,국4등급,1400.0,11,0,SETTLED,"2,7,9","10,9,8,11","10,9,11,8","10,9,8,11,4,2","10,9,11,8,4,3",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,5,국4등급,1400.0,11,0,SETTLED,"3,5,6","3,5,11,2","3,11,5,10","3,5,11,2,6,10","3,11,5,10,6,9",3,0,0.0,400,0,0.0,400,1,880.0000000000001,2000,1,880.0000000000001,2000
서울,20240310,202403,6,혼4등급,1800.0,11,0,SETTLED,"5,6,10","10,6,1,5","10,6,5,1","10,6,1,5,9,4","10,6,5,1,7,3",4,1,1190.0,400,1,1190.0,400,1,1190.0,2000,1,1190.0,2000
서울,20240310,202403,7,국3등급,1800.0,11,0,SETTLED,"4,5,11","4,11,6,8","4,3,11,8","4,11,6,8,7,10","4,3,11,8,7,10",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,8,혼3등급,1400.0,11,0,SETTLED,"4,5,11","5,7,3,11","5,7,3,11","5,7,3,11,2,9","5,7,3,11,10,8",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,9,혼4등급,1200.0,11,0,SETTLED,"1,7,10","11,8,10,7","11,8,10,6","11,8,10,7,3,6","11,8,10,6,1,9",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240310,202403,10,2등급,1800.0,9,0,SETTLED,"3,7,9","9,2,4,3","7,2,9,3","9,2,4,3,6,7","7,2,9,3,6,4",3,0,0.0,400,1,1170.0,400,1,1170.0,2000,1,1170.0,2000
서울,20240310,202403,11,1등급,1600.0,10,1,SETTLED,"1,4,5","5,1,3,9","5,1,4,3","5,1,3,9,7,4","5,1,4,3,7,9",3,0,0.0,400,1,459.99999999999994,400,1,459.99999999999994,2000,1,459.99999999999994,2000
서울,20240316,202403,2,국6등급,1400.0,11,0,SETTLED,"4,7,11","7,11,4,3","7,4,11,6","7,11,4,3,6,1","7,4,11,6,1,3",3,1,420.0,400,1,420.0,400,1,420.0,2000,1,420.0,2000
서울,20240316,202403,3,국6등급,1300.0,11,0,SETTLED,"1,7,10","7,11,10,8","7,10,11,8","7,11,10,8,5,4","7,10,11,8,5,1",4,0,0.0,400,0,0.0,400,0,0.0,2000,1,930.0000000000001,2000
서울,20240316,202403,4,국6등급,1700.0,11,1,SETTLED,"3,4,11","1,8,11,7","1,11,8,7","1,8,11,7,9,6","1,11,8,7,6,9",4,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240316,202403,5,국5등급,1400.0,11,0,SETTLED,"1,5,10","8,1,3,10","5,8,1,3","8,1,3,10,4,2","5,8,1,3,10,9",3,0,0.0,400,0,0.0,400,0,0.0,2000,1,3220.0000000000005,2000
서울,20240316,202403,6,국5등급,1300.0,11,0,SETTLED,"5,6,10","1,11,4,9","1,6,11,4","1,11,4,9,7,5","1,6,11,4,5,7",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240316,202403,7,혼4등급,1600.0,9,0,SETTLED,"1,4,7","4,9,7,1","4,9,7,1","4,9,7,1,2,5","4,9,7,1,2,5",4,1,5060.0,400,1,5060.0,400,1,5060.0,2000,1,5060.0,2000
서울,20240316,202403,8,국5등급,1200.0,11,0,SETTLED,"2,5,8","5,6,4,11","4,6,5,9","5,6,4,11,10,9","4,6,5,9,11,2",3,0,0.0,400,0,0.0,400,0,0.0,2000,0,0.0,2000
서울,20240316,202403,9,국4등급,1200.0,11,0,SETTLED,"1,3,6","6,3,2,8","6,3,10,8","6,3,2,8,10,1","6,3,10,8,2,7",3,0,0.0,400,0,0.0,400,1,3610.0,2000,0,0.0,2000
